Domain;URL;Status;Source;Rank;Updated at;Confidence;LLM Reasoning;Case Management Status
secure.account.a7fun.com;https://secure.account.a7fun.com/;Review needed;Variant (secure.a7fun.com);;2026-09-04T14:54:11.751078Z;10;Screenshot: The page displays a 502 Bad Gateway error, indicating the content is unavailable and the decision is limited.;
login.secure.a7fun.com;https://login.secure.a7fun.com/;Review needed;Variant (secure.a7fun.com);;2026-09-04T14:54:17.903204Z;10;Screenshot: The content is unavailable due to a 502 Bad Gateway error, limiting the decision.;
mobile.login.a7fun.com;https://mobile.login.a7fun.com/;Review needed;Variant (login.a7fun.com);;2026-09-04T14:54:23.940064Z;10;Screenshot: The page displays a 502 Bad Gateway error, indicating the content is unavailable and the decision is limited.;
login.account.a7fun.com;https://login.account.a7fun.com/;Review needed;Variant (login.a7fun.com);;2026-09-04T14:54:30.190501Z;10;Screenshot: The page displays a 502 Bad Gateway error, indicating that the content is unavailable and the decision is limited.. URL: The URL does not contain any indicators of online gambling actions such as 'place bet', 'betting slip', 'deposit', 'cashier', or 'play now'.;
m.login.a7fun.com;https://m.login.a7fun.com/;Review needed;Variant (login.a7fun.com);;2026-09-04T14:54:37.758686Z;10;Screenshot: The page displays a 502 Bad Gateway error, indicating content is unavailable and the decision is limited.;
login.mobile.a7fun.com;https://login.mobile.a7fun.com/;Review needed;Variant (login.a7fun.com);;2026-09-04T14:54:43.870780Z;10;Screenshot: The page displays a 502 Bad Gateway error, indicating the content is unavailable and the decision is limited.. URL: The URL indicates a login page, but the error prevents access to the main content, making it impossible to verify if online gambling is allowed.;
account.login.a7fun.com;https://account.login.a7fun.com/;Review needed;Variant (login.a7fun.com);;2026-09-04T14:54:51.123503Z;10;URL: The URL leads to a 502 Bad Gateway error, indicating the content is unavailable.. Screenshot: The screenshot shows a 502 Bad Gateway error, confirming the content is unavailable.;
mobile.secure.a7fun.com;https://mobile.secure.a7fun.com/;Review needed;Variant (secure.a7fun.com);;2026-09-04T14:54:58.107432Z;10;URL: The website displays a 502 Bad Gateway error, indicating that the content is unavailable and thus the decision is limited.;
login.login.a7fun.com;https://login.login.a7fun.com/;Review needed;Variant (login.a7fun.com);;2026-09-04T14:55:04.353272Z;10;Screenshot: The page displays a 502 Bad Gateway error, indicating the content is unavailable and the decision is limited.;
login.m.a7fun.com;https://login.m.a7fun.com/;Review needed;Variant (login.a7fun.com);;2026-09-04T14:55:10.516660Z;10;URL: The website displays a 502 Bad Gateway error, indicating content is unavailable and therefore the decision is limited.;
account.secure.a7fun.com;https://account.secure.a7fun.com/;Review needed;Variant (secure.a7fun.com);;2026-09-04T14:55:16.680349Z;10;URL: The website displays a 502 Bad Gateway error, indicating content is unavailable and the decision is limited.. URL: The URL path includes 'account.secure', which might suggest an account or login page, but the error prevents verification of online gambling functionality.;
mobile.47fun.com;https://mobile.47fun.com/;Review needed;Variant (mobile.a7fun.com);;2026-09-04T14:55:23.877138Z;10;URL: The website displays a 502 Bad Gateway error, indicating the content is unavailable and the decision is limited.;
mobile.mobile.a7fun.com;https://mobile.mobile.a7fun.com/;Review needed;Variant (mobile.a7fun.com);;2026-09-04T14:55:30.059724Z;10;URL: The page displays a 502 Bad Gateway error, indicating the content is unavailable and the decision is limited.. URL: The error message 'Cannot establish TLS with mobile.mobile.a7fun.com:443' suggests a connection issue, preventing access to the website's content.;
m.secure.a7fun.com;https://m.secure.a7fun.com/;Review needed;Variant (secure.a7fun.com);;2026-09-04T14:55:37.672405Z;10;URL: The page displays a 502 Bad Gateway error, indicating the content is unavailable and thus the decision is limited.;
account.mobile.a7fun.com;https://account.mobile.a7fun.com/;Review needed;Variant (mobile.a7fun.com);;2026-09-04T14:55:43.864887Z;10;Screenshot: The page displays a 502 Bad Gateway error, indicating content is unavailable and the decision is limited.;
mobile.m.a7fun.com;https://mobile.m.a7fun.com/;Review needed;Variant (mobile.a7fun.com);;2026-09-04T14:55:49.988645Z;10;Screenshot: The page shows a 502 Bad Gateway error, indicating the content is unavailable and the decision is limited.;
mobile.a8fun.com;https://mobile.a8fun.com/;Review needed;Variant (mobile.a7fun.com);;2026-09-04T14:55:56.155682Z;10;URL: The website returns a 502 Bad Gateway error, indicating content is unavailable and the decision is limited.;
m.a8fun.com;https://m.a8fun.com/;Review needed;Variant (m.a7fun.com);;2026-09-04T14:56:02.365279Z;10;URL: The website displays a 502 Bad Gateway error, indicating that the content is unavailable and the decision is limited.;
account.m.a7fun.com;https://account.m.a7fun.com/;Review needed;Variant (m.a7fun.com);;2026-09-04T14:56:08.667379Z;10;URL: The page displays a 502 Bad Gateway error, indicating the content is unavailable and thus the decision is limited.;
m.m.a7fun.com;https://m.m.a7fun.com/;Review needed;Variant (m.a7fun.com);;2026-09-04T14:56:14.889104Z;10;URL: The website returns a 502 Bad Gateway error, indicating content is unavailable and therefore the decision is limited.;
m.47fun.com;https://m.47fun.com/;Review needed;Variant (m.a7fun.com);;2026-09-04T14:56:21.080126Z;10;URL: The website is displaying a 502 Bad Gateway error, indicating that the content is unavailable and thus the decision is limited.;
m.account.a7fun.com;https://m.account.a7fun.com/;Review needed;Variant (m.a7fun.com);;2026-09-04T14:56:27.340800Z;10;Screenshot: The page displays a 502 Bad Gateway error, indicating the content is unavailable and the decision is limited.;
mobile.account.a7fun.com;https://mobile.account.a7fun.com/;Review needed;Variant (mobile.a7fun.com);;2026-09-04T14:56:33.511303Z;10;Screenshot: The page displays a 502 Bad Gateway error, indicating the content is unavailable and the decision is limited.;
m.mobile.a7fun.com;https://m.mobile.a7fun.com/;Review needed;Variant (mobile.a7fun.com);;2026-09-04T14:56:39.704515Z;10;URL: The website displays a 502 Bad Gateway error, indicating that the content is unavailable and the decision is limited.;
www.ruayofficial.net;https://www.ruayofficial.net/;Illegal gambling;Variant (ruayofficial.net);;2026-09-04T14:56:45.926596Z;95;Screenshot: The website displays various casino games such as AI Casino, WOW Gaming, Vivo Gaming, Rich 88, Dragon Gaming, and Bigpot Gaming, which are indicative of online gambling activities.. Screenshot: The presence of a jackpot system with a displayed amount of 1,000,000 further supports the classification of the website as an online gambling platform.. Screenshot: The website includes options for registration and login, which are typical features of online gambling sites to manage user accounts and transactions.. Screenshot: The website prominently features gaming options and promotional banners that are commonly associated with online gambling platforms.;Illegal gambling
ruayofficial.co;https://ruayofficial.co/;Illegal gambling;Variant (ruayofficial.net);;2026-09-04T14:57:01.965937Z;95;Screenshot: The website displays various gambling games such as Sbobet, AI Casino, WOW Gaming, Vivo Gaming, Rich 88, and Dragon Gaming.. Screenshot: The presence of a jackpot system with a displayed amount of 1,000,000 indicates gambling activities.. Screenshot: The website includes promotional banners for gambling games, such as 'Available Now' and 'Coming Soon' for various games.. Screenshot: The website features a section for VIP members, which is common in online gambling platforms.;Illegal gambling
www.k09.click;https://www.k09.click/;Illegal gambling;Variant (www.k10.click);;2026-09-04T14:57:16.036177Z;90;Screenshot: The website prominently features a VIP section, which is commonly associated with online gambling platforms offering exclusive benefits to members.. Screenshot: The presence of financial statistics such as total withdrawals, new members, percentage payouts, and active games suggests a platform where users can engage in gambling activities.. Screenshot: The website includes a login button, indicating that users need to create an account and log in to access certain features, which is typical for online gambling sites.. Screenshot: The site mentions 'cashier', which is a term often used in online gambling platforms for depositing and withdrawing money.;Illegal gambling
www.k20.click;https://www.k20.click/;Illegal gambling;Variant (www.k10.click);;2026-09-04T14:57:31.094567Z;95;Screenshot: The website prominently features gambling-related content such as Blackjack, Hù Và Cá Cược Thể Thao, indicating an online gambling platform.. Screenshot: The presence of buttons like 'Đăng ký ngay' (Sign up now) and 'Đăng nhập' (Log in) suggests direct user engagement for gambling activities.. Screenshot: The navigation bar includes options like 'Trò chơi mới' (New games), 'VIP', and 'Live Casino', which are typical features of online gambling sites.. Screenshot: The footer lists various gambling options such as 'Blackjack', 'Nò Hù', 'Live Casino', and sports betting, further confirming the site's gambling nature.;Illegal gambling
k09.click;https://k09.click/;Illegal gambling;Redirect (www.k09.click);;2026-09-04T14:57:31.097976Z;90;Screenshot: The website prominently features a VIP section, which is commonly associated with online gambling platforms offering exclusive benefits to members.. Screenshot: The presence of financial statistics such as total withdrawals, new members, percentage payouts, and active games suggests a platform where users can engage in gambling activities.. Screenshot: The website includes a login button, indicating that users need to create an account and log in to access certain features, which is typical for online gambling sites.. Screenshot: The site mentions 'cashier', which is a term often used in online gambling platforms for depositing and withdrawing money.;Illegal gambling
www.k07.casino;https://www.k07.casino/;Review needed;Variant (www.k10.click);;2026-09-04T14:57:45.483046Z;30;Screenshot: The website content is blocked and unavailable due to a security solution triggered by Cloudflare, preventing access to k07.casino.;
k20.click;https://k20.click/;Illegal gambling;Redirect (www.k20.click);;2026-09-04T14:57:45.485490Z;95;Screenshot: The website prominently features gambling-related content such as Blackjack, Hù Và Cá Cược Thể Thao, indicating an online gambling platform.. Screenshot: The presence of buttons like 'Đăng ký ngay' (Sign up now) and 'Đăng nhập' (Log in) suggests direct user engagement for gambling activities.. Screenshot: The navigation bar includes options like 'Trò chơi mới' (New games), 'VIP', and 'Live Casino', which are typical features of online gambling sites.. Screenshot: The footer lists various gambling options such as 'Blackjack', 'Nò Hù', 'Live Casino', and sports betting, further confirming the site's gambling nature.;Illegal gambling
